He mumbled because his mouth was full <head>of</head> cake .	13(6b)
From the farm follow a track past Brotherswater <head>onto</head> the A592 .	1(1)
Mr David Wickert , a charity 's aid organiser who commutes <head>from</head> Kent four times a week , said : ` Hurtling along at 60 mph with the train crammed full is terribly dangerous .	4(3)
Sure enough , after a while I caught sight of my quarry , little Mathilda , her chubby arms full of blankets , tiptoeing <head>along</head> without a care in the world .	1(1)
A similar quest can be pursued for the first book with gilt lettering on the spine -- generally accepted as being the third volume <head>of</head> a set of Byron published by Murray in 1832 .	3(1b)
THE HALIFAX , Britain 's biggest building society , yesterday attempted to stem a wholesale move to 15 per cent mortgage rates by announcing a comparatively modest 1-point hike <head>in</head> its own lending rate to 14.5 per cent .	6(4a)
Her bruises stung badly as she anointed herself <head>with</head> gel , but the discomfort was a small price to pay for feeling clean again .	5(3a)
By March 1958 an array of groups mobilizing pieds noirs , army officers , right-wing politicians , and a few committed Gaullists were actively plotting insurrection <head>against</head> the Fourth Republic .	1(1)
Instead , he discovered the archipelago <head>of</head> Svalbard , whose fiords were teeming with whales and walrus .	6(3)
The apparently outward world , perceived <head>through</head> our senses , is actually of the mind .	13(5a)
It is an abstract art , which we none the less consume as readers rather than as connoisseurs <head>of</head> pure form .	6(3)
As I left the pen I saw Mr Stokill dragging a large object <head>over</head> the cobbles .	11(4)
"A published sermon <head>on</head> bull-running preached by J. F. Winks in 1829 claimed the custom ` resembled more a scene amongst the savages of New Zealand than amongst the inhabitants of a respectable town in England "" ."	8(3)
The bald-headed man stared placidly <head>towards</head> them as they approached .	1(1)
Soon after checking in , they decided to stroll <head>around</head> the Vieux Carre , the elegant French Quarter which dates back to 1718 .	3(2)
There was a tremendous row <head>about</head> this inside government and Whitehall .	about_topic
Prayers were said and the noose placed <head>around</head> the neck of the victim who was then blindfolded .	5(4)
Eastwood , manager of Kirkby 's WBC world champion Paul Hodkinson , is ready to talk business <head>with</head> Warren , promoter of WBO champ Colin McMillan of Barking .	1(1)
pinch <head>of</head> dried mixed herbs	3(1b)
Riders have to learn to cope with the contrasts of the Alpine stages , dropping like a stone or plodding upwards <head>like</head> an old soldier .	2(1a)
As soon as she climbed <head>off</head> the coach , she burst into tears , and Mum took in the situation at a glance .	4(3)
"Soon he surfaces from a vat <head>of</head> hot tar , covered from head to foot ; the ` tar "" was really food flavouring ."	3(1b)-1
Using a shampoo specially formulated <head>for</head> permed hair is one way to combat the damage caused .	5(4)
Sarah had never seen anything look so lovely , and she danced <head>from</head> one end of the table to the other to admire it .	1(1)
The conference heard an appeal <head>from</head> a wheelchair-bound representative to enable the disabled to run their lives more independently .	12(9)-1
A purchaser will have no knowledge <head>of</head> such agreements and will insist on a warranty by the vendors that no consents are required ( see standard sale agreement , warranty Q6--Appendix III ) .	12(6a)
Wainfleet could not resist gloating <head>to</head> Rain over his story of a romance between Hunter-Blair and Maureen .	8(3)
In the gardens the grass glistened <head>with</head> dew , which left imprints where the soldiers ' feet had passed .	11(7b)
We can aspire <head>to</head> a higher consciousness .	6(2a)
The walkway provides an interesting and diverse route from the woodland area of Warriston through the former industrial area of Bonnington , <head>along</head> the enclosed cutting to the river bank at Coalie Park .	3(2)
Mrs Kelleher looked up to the yellow face <head>of</head> the kitchen clock .	2(1a)
Student brothers visit <head>from</head> Kuwait	1(1)
A note left taped <head>to</head> the fridge informed Leonora that her sister would be back in time for supper .	13(5)
The days are a constant avalanche <head>of</head> meetings on human rights cries in various countries , detailed briefings for appointments with ambassadors , and working sessions with Amnesty International members and delegates from all over the world .	3(1b)
Such simplicity is an aid to audits and helps explanations <head>to</head> customers whom the process is designed to serve .	8(3)
We plod <head>along</head> for two or three decades with the occasional recording of individual sonatas and then along comes a centenary year and all and sundry are in on the act at the same time .	1(1)
But have only one centimetre <head>of</head> bare flesh in contact -- and the building would absorb you .	3(1b)
It was huge and bare and dirty , and smelt <head>of</head> damp plaster and old food .	16(7b)
In a second phase the baby 's unified perceptions are shattered and she begins to understand herself <head>as</head> a subject disturbingly distant from the external world .	1(1)
A mother of triplets , who almost had one of her babies snatched <head>by</head> a bogus health worker , has been talking about her ordeal .	2(1a)
There were better things in life , for a young man like him , than plodding <head>round</head> London after a pick-pocket .	8(4)
` Lack of employment for women and boredom <head>for</head> men emerged as the main reasons people indulge in prostitution .	2(2)-1
And yet there are some customers who in their search <head>for</head> a suitable material prefer to study complex tables of technical data .	5(4)
Moments after an address <head>by</head> a Church Army officer , Taylor ran down the aisle and , seizing a microphone from the prison chaplain , began haranguing inmates about the system .	3(1b)
She began to struggle , tossing her head wildly <head>from</head> side to side in an effort to avoid his marauding lips .	1(1)
Snow bunting were flitting <head>about</head> the lochan on the walk over to Sgurr a'Mhuilinn .	about_spatial
In this the Commission is charged with keeping all State aids under continuous review , and member states are required to provide prior notification <head>of</head> any plans to grant or to alter aid .	12(6a)
But he planted this gaol in the middle of Buckingham as a sort of rebuke <head>to</head> the townspeople .	8(3)
The setting sun flickered <head>through</head> the trunks of the palm trees along the track , disappearing into haze before it reached the horizon .	4(1c)
Mr Sharif , meanwhile , is stomping <head>around</head> the country , vowing to get rid of the president when he gets back into power .	3(2)
She had heard the cops on Plenty did n't even bother throwing you <head>in</head> jail .	2(1a)
The three of them were able to use some sessions of family therapy to acknowledge the need to grieve <head>for</head> the past as well as to prepare for the future .	5(4)
Doc Allsop lumbered <head>towards</head> the door , with Harry 's mother close behind .	1(1)
Once the child has calmed down the parent can make a brief comment <head>about</head> it all being over now and then continue as if the tantrum had not occurred .	about_topic
She went over to the sink and splashed her face <head>with</head> cold water over and over again .	5(3a)
A recent survey <head>by</head> the British Institute of Management showed that directors of larger companies had an average pay rise of 22.7% in 1990 .	3(1b)
Bill Brown , who carried his bat for 206 not out through Australia 's innings <head>in</head> the 1938 Lord 's Test , celebrates his 80th birthday on July 31 .	7(5)
However , while the former has been given considerable attention <head>by</head> geographers ( summarized by Openshaw et al. 1989 ) there has been relatively little such work in the UK on the disposal of non-nuclear wastes .	3(1b)
However , when I stripped the pump <head>off</head> the block , cleaned it and left it on the workbench , I noticed it had leaked a small amount of oil from a 1.5mm hole located near the back underside of the pump .	4(3)
He occasionally drops a phrase to provoke a smile from the soft cheeks <head>of</head> ladies and gentlemen , and to make them think that they could say the thing better	6(3)
Robyn turned and saw a tall blond man with a smiling mouth strolling casually <head>towards</head> her .	1(1)
The sandals had shiny soles with no grip and I can clearly remember skipping <head>into</head> the registry office and falling flat on my face .	3(3)
We repudiate the lies <head>of</head> Priest Murphy , bachelor agent of a foreign power and brand as traitors all those associated with him and those who hastened to do his will .	6(3)
Blanche tugged a handkerchief <head>from</head> her bag and blew her nose violently as if to remove the smell of urine from her nostrils .	1(1)
A battered Model T Ford , mounted with a shining machine gun , flying an unrecognisable flag , was lumbering <head>down</head> the street , pushing people and stalls before it .	3(1b)
It seemed , somehow , monstrously unfair that a decision of such importance to England 's cultural future should be left to a person <head>from</head> Pakistan .	4(3)
What I should have said was that there was no serious dispute <head>among</head> professionals of quality who had any discernment in such matters .	3(3)
Charity felt a tickle <head>on</head> the back of her neck as lightning split the air .	7(2)
The Prime Warden , together with Mr. Warden Blanchard , the Surveyor , and the Clerk , journeyed <head>from</head> London to perform the ceremony .	1(1)
Three British hostages are on their way home from Iraq , after being freed from a jail <head>in</head> Baghdad .	1(1)
The naturalist in the field might not even have seen his specimens alive , but have acquired corpses <head>from</head> local people .	4(3)
In early September he had won a promise from India that anti-Bhutan activity would not be allowed by ethnic Nepalese who had fled Bhutan <head>to</head> West Bengal and Assam .	1(1)
Thanks <head>for</head> your time .	6(5)
Children born from 1984 onwards were included in the Survival Study , but the Health Study restricted admission to children born <head>from</head> 1986 onwards .	3(2)
Mr Jarrett said she saw the four defendants go for Mr Johnson , holding knives and stabbing <head>at</head> him uttering threat of drawing blood.It was a fatal single stab wound to the neck that caused his death .	10(5a)
The PPP called for an independent inquiry to clear the damage to its reputation caused by assertions that the hijackers were members of Al Zulfiqar , an armed resistance group with PPP connections which had operated in the 1980s and was involved in a hijacking <head>in</head> 1981 [ see pp. 31071-72 ] .	3(2)
SHe pissed <head>into</head> the tube and then turned on the shower .	3(3)
The females of some moths produce an odour that the males can detect <head>with</head> large feathery antennae .	4(3)
There is no doubt that children learn far more <head>by</head> example than by precept , and therefore that teachers have a continuous obligation to behave well themselves .	5(2)
One insider said last week : ` The sheer anger <head>of</head> people has taken everybody by surprise .	11(6)
Allegations that some Sandinistas had embezzled state property in the final weeks in power [ see also p. 38282 ] had led to expectations , subsequently unrealized , that a purge <head>of</head> the leadership would be demanded .	12(6a)
Any farm workers who came near the site in the course of their daily work were too busy to lift their eyes <head>from</head> the soil to take in the surrounding landscape , or individual figures moving within it .	1(1)
I can see her little gold necklace twinkling <head>like</head> a star round her neck .	2(1a)
They stayed <head>in</head> Colincamps for two more days before moving off towards the front line .	1(1)
The little man was ambling <head>along</head> in the middle of the street , looking around him with an expression of keen interest .	1(1)
"` During our Everest expedition <head>in</head> 1953 we had vast quantities of firewood at base camp and never thought about the problems , but environmental consciousness has grown enormously over the last 30 years or so . """	3(2)
His arm was hurting <head>beneath</head> its bandage .	1(1)
Sophie suppressed a smile <head>at</head> the exchange , and then brother and sister were upon them .	11(6)-1
The ship had left England with a crew <head>of</head> 36 but , as a result of desertions , only 19 remained and only 4 or 5 of them were able seamen .	3(1b)
"Leisure Pool -- Enjoy a swim in the relaxed family environment <head>in</head> sparkling clear water without the usual ` swimming pool odours "" ."	1(1)
The construction <head>of</head> a cross-Channel link was discussed exhaustively in the early 1980s before the proposal for a joint British/French rail tunnel was finally approved in 1986 .	12(6a)
One tall girl <head>with</head> curly hair only hitched for two minutes before a smiling family picked her up .	2(2)
Claudia lifted her arms , putting them round his broad shoulders , hardly conscious that he was divesting her <head>of</head> her jacket and blouse .	14(7)
` She is a young woman of considerable intelligence and physical health -- a splendid specimen <head>of</head> humanity .	10(5a)
However , the field approach was to surpass the action at a distance approach with Faraday 's discovery <head>of</head> electromagnetic induction and his invention of the electric motor , the dynamo and the transformer in the 1830s .	12(6a)
The HF needs to be a strong solution ( 52-55% ) , with the vessel filled <head>to</head> a depth of about 5-6 mm .	6(2a)
Theodora saw he was a small-bodied , long-legged boy with straight reddish-brown hair , dressed in stained fawn jodhpurs and a black pullover <head>with</head> holes in both elbows .	2(2)
Money was allocated , but due to delays in passage of the Bill through Parliament , as has so often been the case before , no money has actually flowed <head>from</head> the coffers in Rome .	1(1)
Within corpora , compounds are tagged with a single tag for the whole compound allowing a set <head>of</head> compounds to be easily extracted .	3(1b)
The House of Lords was clearly reluctant to clash <head>with</head> Parliament on a matter within the scope of Parliamentary Privilege ( see Chap. 3 ) .	6(4)
She copied her costume <head>from</head> a film poster in the bar-tabac in the village .	4(3)
Thus it is that we know as much as we do about the Orynthia and her voyages <head>in</head> the late 1830s .	3(2)
Fenella was trying to be very patient , because it was not in the least unreasonable <head>of</head> Caspar to want to go on and leave the Dark Workshops as far behind them as possible .	13(6b)
A remedy <head>for</head> economic ills is suggested .	5(4)
The sweeping lawns were sprinkled daily at dusk when the shadows cast by the magnificent specimens <head>of</head> chestnut , oak , pine and sycamore stretched out to touch the house itself .	10(5a)
I wondered if she might ever get frostbite ; I was sure I could see little crystals of ice glinting <head>on</head> her faint moustache .	7(2)
Recession is biting at Softwright Systems , but Nick Durrant has no time to brood <head>over</head> it .	16(7)
Their heavyweight glass-fibre base is impregnated and coated with bitumen , surfaced <head>with</head> natural mineral coloured granules , and cut to look like traditional slates .	5(3a)
The diplomatic game required knowledge of Greek style and observance <head>of</head> Greek conventions .	12(6a)
The approach suitable in specialized indexing tools <head>for</head> medical research will need to be very specific in order to differentiate between closely related subjects .	5(4)
"These are followed by other low-profit short-term liquid assets , such as ` call money "" , Treasury Bills and trade bills , that ensure a constant stream <head>of</head> cash to meet customers ' demands for cash withdrawals ."	3(1b)
The funds in the League treasury , now amounting to 5,000 talents ( thirty million skilled-man days ' pay ) , were used ; but this was not done without a parliamentary battle <head>over</head> the ethical question .	16(7)
The wind rustled lightly <head>through</head> the cottonwoods and willows alongside the Mattole , not 60 yards from Euclid 's peaceful nose .	3(1b)
At the base of a steep crack we drape our possessions <head>on</head> these to save them a wetting and balance out of and into different footwear .	5(1d)
His appointment comes with next month 's retirement <head>of</head> assistant chief constable Fred Smith .	12(6a)
In this extreme case , the tax would be paid by the producer or seller <head>of</head> whisky .	12(6a)
Dick Ryan , who was a real pal <head>of</head> mine not only because he was such a good all-round chap , but also because he was a teacher of English Literature at Ross Collegiate , thought so too .	6(3)
"` Which one ? "" countered Nessie <head>with</head> a smile ."	4(3)
The lanes <head>in</head> the dale were full of people trying to locate Hannah , some in caravans .	1(1)
In February the Soviet Union confirmed that it intended to withdraw its troops <head>from</head> Czechoslovakia and Hungary by mid-1991 .	10(7)
He had n't sounded very pleased <head>about</head> something -- that made two of them .	about_topic
The village has attracted only a trickle <head>of</head> visitors .	3(1b)
Since 1973 the number of off-licences in the province has rocketed <head>by</head> 300pc , and home consumption now accounts for almost half the alcohol sold here .	12(3)
After all , physicians can wander where they wish and prise secrets <head>from</head> others .	10(7)
"It 's almost as if he paces <head>in</head> the corner of the office waiting to get his hands on me -- and he gets jealous when I 'm writing about someone else . """	1(1)
There was a trickle <head>of</head> traffic , now , and she overtook the sleepy drivers with an almost reckless haste .	3(1b)
JOHN SMITH , understandably , is boiling with anger <head>at</head> the Tory refusal to recall Parliament .	11(6)-1
Convection currents rise and diverge below mid-oceanic ridges and converge and descend <head>along</head> subduction zones .	1(1)
If there is a delay of over 2 hours at the start of your journey <head>from</head> the U.K. we will do our best to provide you with light refreshments .	1(1)
Now I can not bear the darkness and have to keep on relighting the candle , fumbling <head>for</head> the matches in the total darkness .	5(4)
One million people <head>from</head> the most crowded islands , Java and Bali , have been moved to the outer islands -- Sumatra , Borneo , and Sulawesi tween 1930 and 1979 .	4(3)
"` People are gaining confidence in the profession to make assertions <head>about</head> the importance of values and ethical judgments . """	about_topic
She killed her mother <head>with</head> an axe .	4(3)
He left the family car in the garage and cycled 12 miles <head>to</head> a supermarket to save 50p on groceries .	1(1)
Dr Jaffery rustled <head>around</head> the room , picking up books and looking behind cushions for his mosque cap before remembering that he was already wearing it .	3(2)
I got up and pawed <head>at</head> his trousers .	10(5a)
Someone clattered <head>down</head> a wooden staircase .	1(1)
Infusion of oleic acid into the ileoanal pouch <head>in</head> humans had no effect on circulating PYY concentrations , although a similar infusion did increase the PYY response to an oral mixed meal in these patients .	1(1)
U.S. authorities admit they are worried about the possibility <head>of</head> a repeat of the mass suicide in Guyana in 1978 when more than 900 followers of cult leader Jim Jones took cyanide .	9(5)
Be kind and compassionate <head>to</head> one another , forgiving each other , just as in Christ God forgave you .	8(3)-1
Rows of simple wooden benches drew her gaze <head>towards</head> the altar , where candles burned beside a tall , plain wooden crucifix .	1(1)
"And I 've smelt Guinness <head>off</head> you , too . """	4(3)
But the magazine -- against the interviewer 's wishes -- has deleted the surname <head>of</head> the woman , referring to her only as Jennifer .	6(3)
Meredith 's mouth was open beneath her mask as Lucenzo imperiously led her to a favoured seat , followed by a posse <head>of</head> attentive waiters .	3(1b)
As he walked across to the aircraft -- which by then had taxied <head>towards</head> the buildings -- he says he saw a dog jump down from the cockpit , before the pilot .	1(1)
Teenagers who get their own way all the time interpret such laissez-faire permissiveness <head>as</head> indifference .	1(1)
"` Are you the social worker ? "" she demanded <head>of</head> David ."	12(6a)
"In addition , these user histories point to the fact that the receptionists of some surgeries were instructed to turn away ` addicts "" or , at least , segregate them <head>from</head> the rest of the patients ."	10(7)
"` Of course , "" he said , leading them <head>towards</head> a door at one end of the room ."	1(1)
Then someone asked me where the station was , and she was deaf , and I had to trumpet <head>like</head> an elephant for about ten minutes .	2(1a)
His celebration after Ronnie Whelan had scored a simple equaliser was the perfect demonstration of how close his Liverpool team had come to elimination <head>from</head> the FA Cup .	10(7)
Statistically , most Koi that shuffle <head>off</head> the mortal scale do so within two or three years of existence .	4(3)
"The killings have been surrounded by controversy ever since , but Government lawyers were arguing <head>before</head> the Human Rights Commission today that a British inquest has already ruled that the deaths were ` lawful "" ."	3(2a)
"Even today , children retain vivid impressions from the stories told <head>to</head> them by their mothers and grandmothers about their own childhoods ` long ago "" ."	8(3)
Claudia , who had taken off her sweater and tied the arms <head>around</head> her waist , now undid the knot and pulled the sweater on again .	5(4)
A second approach is to frame the law <head>in</head> such a way as to make it clear that the court should make a moral judgment on the gravity of the defendant 's conduct .	9(7)
` In exchange I 'd love to hear what you know <head>about</head> Sabine Jourdain painting for Durance .	about_topic
The two men had not spoken since Mr MacSharry resigned last week <head>over</head> the stalemate in the Gatt trade talks with the Americans .	16(7)
Her body had stiffened for a moment but she made herself relax and huddle <head>against</head> him .	10(4)
Chamoun was leader <head>of</head> his own National Liberal Party , which at that time included a number of conservative Shia and Sunni political leaders .	6(3)
And it was Charles who went on , ` Do n't you think you 've done enough traipsing <head>around</head> the world ?	3(2)
Hurry <head>along</head> to your Proton dealer today -- the prize draw takes place at the end of February !	1(1)
From here descend north-east <head>along</head> a thinner path into Dovedale which leads to Hartsop Hall Farm ( 2 miles ) .	1(1)
It was the Lemarchand woman who would be hurting and probably fuming <head>with</head> impatience .	11(7b)
They both waited but said nothing until the circular glow had disappeared behind another cloud , when finally the captain came scurrying <head>towards</head> them .	1(1)
She paces dangerously <head>around</head> the stage claiming everything in sight , including Solor , with the naive greed of a woman indulged since childhood .	3(2)
Though at any given amount it looks as if it is n't going anywhere , it 's always on the move , lumbering <head>from</head> crisis to crisis .	1(1)
But developing countries are still dependent for all their foreign currency earnings upon the fluctuations <head>of</head> commodity prices on the world market .	9(5)
The enemy artillery had opened up , lobbing heated roundshot on to the ice , smashing it <head>into</head> a multitude of floes , upon which men perched perilously for a time before toppling off into the lake .	7(7)
Austrian police on June 3 arrested seven people <head>in</head> Vienna on charges of carrying radioactive material consisting of 55 grammes of feebly enriched uranium concealed in metallic discs .	1(1)
You have a full tank <head>of</head> petrol and some reserve supplies at the back .	3(1b)-1
The horse , too , had a special significance <head>for</head> the Celts .	2(2)-1
I hopped <head>on</head> a bus to King 's Cross and then took a tube round to Leicester Square , missing out Covent Garden station as the lifts were out of action again .	16(7b)
Up until then Kylie 's biggest audience had been an adoring family and friends who watched as she pranced <head>around</head> the lounge impersonating her favourite pop stars .	3(2)
When he fires Craig Norman <head>for</head> incompetent management , it is in response to an investment opportunity .	6(5)
Television 's treatment of the subject of mental handicap remains a major barrier to real understanding <head>among</head> the British public , compounding the fear and ignorance which many possess .	3(3)
An economist would frame this question <head>in</head> terms of a cost--benefit analysis : the maximisation of returns for the minimum amount of effort injected .	9(7)
Since the accent in this study lies on 1922 , a report in The Times for 6 January may suffice <head>as</head> an eye-witness account of conditions in Saratov and Samara gubernii .	1(1)
They were breakfasting <head>in</head> a highway cafe -- eggs sunny side up .	1(1)
I suppose that is as outspoken as an expert <head>on</head> etiquette can dare become in digging the dirt with his agricultural implement instead of a spade .	8(3)
The teams must include at least one person <head>with</head> no working knowledge of education .	2(2) 3(2a)
` I saw state policemen drag strikers <head>across</head> the road and make them kneel in the ditch there while they held shotguns in their backs .	1(1)
There were faces <head>among</head> them that I recognised from England , and from the training centre at Achnacarry .	2(2)
` The idea came to me during September 1991 when I saw a pile <head>of</head> waste paper being loaded into a contractor 's vehicle at the back of 36 St Andrew Square .	3(1b)
In its early days software is tested by programmers and expert , hand picked users , who tend to be reasonable <head>about</head> they way they use machines .	about_topic
It was made by the famous Boulting Brothers , who had already begun ridiculing national institutions <head>in</head> comedies such as Brothers In Law , Lucky Jim and I 'm All Right , Jack .	7(5)
As we staggered up the path <head>like</head> a couple of drunks , I kept up a desperate , bright flow of conversation , to mask the slowness of our steps .	2(1a)
The guests were never less than courteous <head>to</head> one another , but for all that , a rather tense atmosphere , characterized largely by distrust , seemed to prevail at this stage .	8(3)-1
Fred tucked his toga <head>between</head> his legs like a baby 's nappy and picked his friend up .	1(1)
There was a wild look about him , with the green cloak tossing <head>from</head> his shoulders and light reflected burning in his eyes .	1(1)
We await the rematch <head>with</head> interest .	7(5)
She sat back on the sofa and motioned him <head>beside</head> her .	1(1)
They lugged the baskets <head>of</head> laundry upstairs together to the lingerie .	3(1b)-1
""" It was very foolish <head>of</head> me . """	13(6b)
But Senator William Stewart , the Unionist chairman of Dungannon Urban District Council , intervened and forecast that there would be trouble if the march was allowed to proceed <head>to</head> the centre of Dungannon .	1(1)
The young man glanced <head>behind</head> himself dubiously , into the interior .	4(2a)
Broadly speaking , segmentation partitions the market <head>into</head> industrial , retail , wholesale , consumer and international areas .	7(7)
"In his ` Preface "" to Edwin Muir 's Selected Poems , he gives high praise <head>to</head> a poet whose work is very different from his own ."	8(3)
Felicity swam <head>towards</head> them .	1(1)
Rafts and rafts of water birds floated <head>in</head> the flat sanded estuary .	1(1)
There was a moment during the shooting <head>of</head> Midnight Cowboy when Dustin gave so much energy to the character 's cough that he fell down in the street vomiting .	12(6a)
The marching men were disappearing <head>around</head> the curve of the wall .	4(3)-1
Although many people tell <head>of</head> brief experiences of deje vu , spontaneous regression in any depth is somewhat rare .	14(7)
Sheila puckered her brow <head>with</head> concentration , then looked up with a grin .	11(7b) 7(5)
A 500 gram cone of airy acrylic would have many more metres or yards <head>of</head> yarn on it than a 500 gram cone of much denser cotton .	3(1b)
On the day the lights were at last put up , Ceau appeared and showed his displeasure <head>with</head> the design .	9(7)
AS Prince William began his second birthday celebrations with a photo call in the gardens of Kensington Palace , he toddled curiously <head>towards</head> a TV crew .	1(1)
Once again Hindu girls <head>from</head> an urban background are most likely to study or at least to continue their courses after marriage , but for Muslim and Sikh girls higher education can rarely be achieved without a struggle .	4(3)
The stomach , exposed by a midline laparotomy , was prepared for continuous perfusion by an inflow cannula inserted through the oesophagus and an outflow cannula inserted <head>through</head> the pylorus .	12(5)-1
He explained about the year off and told her about hitchhiking <head>to</head> Greece to sleep on beaches beneath the Mediterranean sky .	1(1)
"The party had even colluded <head>with</head> the Tories to attempt to thwart SNP assaults on ` Thatcher 's right to ruin Scotland "" ."	1(1)
I awoke <head>in</head> the middle of the night with a pain in the back of my neck and a beating headache .	3(2)
All these marriages took place <head>during</head> the Great War and it is a matter of generation more than anything else if the groom was a serviceman .	2(1a)
That my parents were continually making anti-Catholic remarks and pouring scorn on some of the more devotional pronouncements <head>of</head> the nuns did not help matters .	6(3)
"He made a move towards her and bawled <head>at</head> her to ` get out "" , which she did but not without slamming the door for all she was worth behind her ."	9(5)
She sat down and poured a glass <head>of</head> orange juice .	3(1b)-1
One officer came up to inquire <head>of</head> our purpose , while the other kept at a respectable distance hand on his holstered gun !	14(7)
""" Mr Gillman 's ready for you now , "" she said <head>to</head> the older of the women , and helped her gently into the consulting room ."	8(3)
Officers have been guarding inmates who can not be accommodated in overcrowded jails following the riots at Strangeways jail <head>in</head> Manchester .	1(1)
Some of the wilder allegations involve the colourful Mr De la Rosa , who resigned from Torras in May 1992 , with , he says , glowing praise <head>from</head> KIO for a job well done .	4(3)
"The apex <head>of</head> the dome was surmounted by a colossal figure , over 16 ft. high , representing ` Progress "" ."	2(1a)
Advice , information and visits <head>at</head> Winfrith may be obtained via Occupational Safety Group ( extension 2797 ) or Occupational Health ( extn 2162 ) .	1(1)
"This is a rest cure <head>for</head> us . """	3(3)
She wore a naval greatcoat with brass buttons and some sort of goggles <head>on</head> her head .	1(1)
With Mrs. Crawley , the narrative reflects the belief <head>of</head> most people in the nineteenth century that the best place for a woman is with her husband , supporting and caring for him .	11(6)
Finally the wool is removed , rinsed in water with salt added to set the dye , and dried <head>in</head> the sun .	7(5)
INCREDIBLY , COPPOLA 'S sequel actually deepened the richness and meaning of his original masterpiece by widening the time frame , and book-ending the original story with sombre meditations <head>on</head> the implacable nature of crime and retribution .	8(3)
The mountain looks great <head>at</head> this time in the early morning , with the sun now shining on one side and casting shadows and colours across the lower slopes .	2(2)
They passed the delicate white blossoms of wild cherry , Sheila striding <head>along</head> in angry resentment , Mona following in her shadow .	1(1)
"The hostages were ` this hurdle "" , ` this obstacle lying in the road "" , a dark huddle <head>of</head> rags in the foreground of a vista of peace ."	3(1b)
Thomas Coram 's revulsion <head>at</head> the infant corpses in London gutters led him to campaign for a hospital for foundlings , established in 1741 .	11(6)-1
Those incomers with whom I discussed class agreed that awareness <head>of</head> class is a typically British trait .	12(6a)
She sprang up and all the children rushed <head>towards</head> their father save the baby , who was not , even for that prize , going to chance losing his throne .	1(1)
` Remember me confessing <head>to</head> Cal that I never had dreams ?	8(3)
I shivered <head>from</head> the cold .	12(9)
Prof Dick Van Velzen , of Liverpool University 's Department of Foetal and Infant Pathology , said : ` We held a meeting <head>about</head> this on Thursday and Friday .	about_topic
Shiona took her hands in hers and knelt down <head>beside</head> her .	1(1)
As we arrive <head>at</head> the end of the year it is , perhaps , a time to look back at what has been achieved and to look forward to what lies ahead .	1(1)
However , fired with enthusiasm from the successes in Sheffield , we opened for business in a church hall rented <head>to</head> us by a sympathetic vicar .	8(3)
Stepping cautiously <head>to</head> the edge , Sheila picked it up .	1(1)
She stared defiantly <head>across</head> the cockpit table at me .	1(1)
Fish used to lumber and shamble <head>around</head> the stage like a confused and wounded animal , bellowing out his lyrics as if only this could ease his pain .	3(2)
STANDARDS engineer David Savage has retired <head>after</head> 11 years with BNFL at Risley .	1(1)
George whipped the trousers off the table and placed them on a hanger which he attached <head>to</head> a wooden creel .	13(5)
"Are you arresting me <head>for</head> the murder of Topaz Brown ? """	5(4)
<head>Around</head> the walls of the Sligo library hung framed pages of a magazine named Broadsheet , dated 1903 .	1(1)
Anybody entering the kitchen <head>from</head> the garden door would spot her immediately .	1(1)
She swung herself lightly <head>from</head> the jeep and walked slowly alongside the pool .	1(1)
With heavily armed gangs roaming the streets , the mixed Serb-Muslim population either hid behind locked doors or fled across the iron bridge <head>over</head> the River Drina , which forms the border .	4(2)
And twenty American servicemen are feared dead after air crashes <head>in</head> the Gulf .	1(1)
` But I came to realise that it 's all very well gambolling <head>about</head> the countryside feeling at one with nature , but people do n't change completely .	about_spatial
For details of the series look <head>in</head> the Radio Times or get a list of the programmes , either from Radio Brighton or by writing to me , Doctor Brian Smith at the Physics Building in the university .	7(5)
She went into the bathroom and I made my own supper by slicing some of the foul cheese and shoving it <head>between</head> two slices of greased plastic bread .	1(1)
This done , I nibbled bleakly <head>on</head> my piece of lettuce and dry bun and dreamed of being almost anywhere else in the universe .	9(3a)
Two hundred metres below the summit Jean Afassanieff announced <head>to</head> Doug Scott and Sustad that he was going down and immediately turned round .	8(3)
Duregar , a kinsman of Belegar from Karaz a Karak , immediately gathered an army and marched southwards <head>along</head> the western flanks of the mountains .	1(1)
M. Dupont was a tall , elegant gentleman <head>with</head> a grey beard and a monocle .	2(2)
The car was tossed 20 yards <head>down</head> the line and Swales , 27 , his sister Louise , 24 , and girlfriend Maria Garbutt , 28 , died instantly .	3(1b)
"` Beyond The Barrier "" , filmed <head>at</head> Vassiliki , is essential viewing for windsurfers read to learn water starts and carve gybes -- without wasting too much time under water !"	1(1)
A tear dripped <head>onto</head> my desk .	1(1)
but it rolls <head>along</head> the gutter and it drops down through the grating of a drain .	1(1)
After she went out one afternoon they decided to steal the equipment and had arranged a buyer <head>for</head> it for $130 .	5(4)
Under these conditions Hong Kong emigration <head>to</head> Britain has been very small .	1(1)
As the two girls stood there , Isabel dubiously eyeing the rickety-looking structure at her feet , a wagon rumbled <head>to</head> a stop behind them , filled with women .	1(1)
An intellectual ripper , which veers <head>between</head> poetry and pretentiousness .	1(1)
The sun prickled <head>on</head> his skin .	2(1a)
She says that she screamed <head>for</head> help -- another two minutes and the twins would have died because of all the smoke and flames .	5(4)
